State,LGA,"School Code","School Name","Level of Education",Sector,"Level Offered"
ADAMAWA,MAYO-BELWA,2120243,"STAND RIGHT NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062581,"STAR CHILD HERITAGE ACADEMY KABUSA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BORNO,JERE,8130252,"STAR NURSERY SCHOOL, UNIMAID",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,CHANCHAGA,26060498,"STAR TOTS ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OSHODI-ISOLO,24181771,"STARGATE ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,PORT-HARCOURT,32221473,"STARLINK INTERNATIONAL SCHOOL 13 2BAPTIST WATER FRONT.BOROKIRI PORT HARCOURT",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24038876,"STARPLUS INTERNATIONAL SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37060651,"STARTERS CLOUD EARLY YEARS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,IKWERRE,32130230,"STATE SCHOOL I, ALUU",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,OBIO-AKPOR,32152172,"STEPHANE STEADFAST ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,IFO,27051504,"STRONG TOWER BAPTIST ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24201218,"STSOPHIA PRE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OSHODI-ISOLO,24180477,"STUDYHABIT BEGINNER SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062963,"SUBLIME INTERNATIONAL SCHOOL SHERITI ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,SAFANA,20320123,"SUBULSSALAM ISLAMIYYA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,ISEYIN,30160374,"SUBULU NAJAAT CENTRE FOR QURANIÄŒ TRAINING INSTITUTE ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ABIA,IKWUANO,1050215,"SUCCESS  ACADEMY  NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KWARA,BARUTEN,23020299,"SUCCESS ACADEMY NURSERYAND PRIMARY SCHOOL, OKUTA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SHOMOLU,24191238,"SUCCESS DAYCARE ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,AYAMELUM,4070061,"SUCCESS GARDEN NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,IBADAN-SOUTH-WEST,30100785,"SUCCESS INTENSIVE PREPARATORY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
GOMBE,KALTUNGO,15070235,"SULAIMAN D. KASSIM MEMORIAL PRIMARY SCH",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,OBI,25110216,"SUM DEMONSTRATION SCHOOL, AGWATASHI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
ENUGU,ENUGU-NORTH,14040153,"SUNCHY BABY NURSERY SCHOOL LUMUMBA NEW HAVEN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061883,"SUNSHA SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,ABEOKUTA-SOUTH,27020313,"SUPER CENTRO PRIVATE SCHOOL OKE LANTORO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KOGI,KOGI,22110134,"SUPREME NUR/PRY SCHOOL, ETTE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37063487,"SURE FOUNDATION SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062566,"SURE SUCCESS INTERNATIONAL ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWALE,19180799,"TAALIMUL PRIMARY AND ISLAMIYYA SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,IFE-NORTH,29150175,"TAAWUNU  COMPREHENSIVE NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260110,"TABANNI PRIMARY SCHOOL, TABANNI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
NIGER,AGAIE,26010178,"TAGAGI NUSERY AND PRIMARY SCHOOL, TAGAGI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,BAKORI,20010250,"TAHFIZUL QURAN UNGWAR TOFA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,KAUGAWA,17160134,"TAKALAFIYA NOMADIC PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
TARABA,"KARIM LAMIDO",34080258,"TALENTED NURSERY/PRIMARY SCHOOL,DIDANGO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,ABEOKUTA-SOUTH,27020315,"TAM NURSERY AND PRIMARY SCHOOL, ILAGBE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ZAMFARA,GUMMI,36060184,"TARBIYATUL AULAD BALBELAWA GABYU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260111,"TAURA IDI ISLAMIYYA PRIMARY SCHOOL, TAURA IDI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
BAUCHI,GIADE,5090153,"TAZAKKIRATUL ABDULKADIR ISLAMIYA KURBA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
TARABA,"KARIM LAMIDO",34080297,"TELENTED NURSERY SCHOOL, UMCN MURIZAZZALA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SHOMOLU,24191085,"TEMITOPE NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062728,"TENDER OLIVES SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24037889,"TENNYLAND COMPREHENSIVE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,ODO-OTIN,29250174,"THE BEAUTY OF CHRIST GROUP OF SCHOOL, OYAN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ESIT-EKET,3040078,"THE BODY OF CHRIST NURSERY/PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,REMO-NORTH,27170078,"THE CHRIST AMBASSADOR ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ESIT-EKET,3040079,"THE GENESIS NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,IDO,30140891,"The Giant Titus Abiodun kiddies Academy ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,EGBEDA,30050655,"THE GREAT MERCY NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,AMUWO-ODOFIN,24040523,"THE JOELS NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ESIT-EKET,3040080,"THE LEADING LIGHT NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,ATAKUMOSA-WEST,29020163,"THE LIVING MODEL INTERNATIONAL SCHOOL, OSU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061885,"THE LORDS HAND NUSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BENUE,OBI,7140128,"THE LORDS HERITAGE ACADEMY  ADUM EAST",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,SAGAMU,27181321,"THE LORDS KIDDIES",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,CHANCHAGA,26060193,"THE NATION BUILDERS ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24201261,"THE OUTLIERS SCHOOLS ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IFAKO-IJAIYE,24101427,"THE PRICELESS ADORABLE CHILDREN SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
PLATEAU,JOS-SOUTH,31060597,"THE QUIVER LEARNING CENTRE ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24200446,"THE ROCKCLEFT SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,IDEMILI-NORTH,4100512,"THE SALVATION ARMY NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37063053,"THE SHEPHERD SCHOOLS SHERITI ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,IBADAN-SOUTH-WEST,30100666,"THE TREASURES",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EBONYI,AFIKPO-NORTH,11020172,"THERESA MONTESSORI NURSERY SCHOOL AFIKPO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24200390,"THREEOS DAY CARE AND CHILD ENRICHMENT CENTRE SURULERE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,AWKA-SOUTH,4060280,"THRONE OF GRACE ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,AMUWO-ODOFIN,24040644,"TIME-LINK EDUCATIONAL CENTRE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,MUSHIN,24161253,"TINKELE NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,OGBOMOSO-NORTH,30210337,"TINY &amp; GREAT",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260112,"TIRGALLE NOMADIC PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37063026,"TODAYS CHOICE INTERNATIONAL SCHOOL,GWARINPA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,AMUWO-ODOFIN,24040514,"TODDLAVILLE PREPARATORY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260113,"TOFAWA ISLAMIYYA PRIMARY SCHOOL, TOFAWA KUNCHI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061807,"TOKEMIS INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,AGEGE,24011150,"TOMBEE ROYAL NURSING SCHOOL Alimosho LGA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,ODO-OTIN,29250148,"TOMMY FAITH NURSERY SCHOOL, OKUKU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
SOKOTO,SOKOTO-SOUTH,33170127,"TOP ONE GLOBAL ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37063045,"TOPLINK COMPREHENSIVE COLLEGE ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,AJINGI,19010143,"TORANKE NURSERY SCHOOL, TORANKE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24171187,"TORCH OF KNOWLEDGE SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,IFO,27051584,"TRAINERS PRIVATE SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OSHODI-ISOLO,24181481,"TREASURE CITADEL MONTESSORI SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
CROSS-RIVER,CALABAR-SOUTH,9090329,"TREASURE KIDS ACADEMY 14 ABASI OROK STREET,CALABAR SOUTH",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,OBIO-AKPOR,32152396,"TREASURED RIGHT SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,OBIO-AKPOR,32152628,"TREMY INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,SHIRORO,26220213,"TRINITY NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
PLATEAU,JOS-NORTH,31050806,"TRIUMPHANT GEMS MODEL SCHOOLS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
CROSS-RIVER,BAKASSI,9040056,"TRUE WISDOM AND KNOWLEDGE NURSERY AND PRIMARY SCHOOL, IKANG TOWN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,KAFIN-HAUSA,17150183,"TSANGAYA ALARAMMA MALAM USMAN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,BINDAWA,20050113,"TSANGAYA INTERGRATED PRIMARY SCHOOL, BAKIN TABKI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,BINDAWA,20050114,"TSANGAYA INTERGRATED SCHOOL KOFAR KUDU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190288,"TSANGAYA MALAM SALE MAINIKA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,YANKWASHI,17270061,"TSANGAYA SCHOOL, JEKAFADA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190302,"TSANGAYAR GWANI HASSAN GANGARA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,MAIGATARI,17200118,"TSANGAYAR M. ISHAK KATTAKARA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,MAIGATARI,17200119,"TSANGAYAR M. LIMAN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,MAIGATARI,17200121,"TSANGAYAR M. NAFIU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190301,"TSANGAYAR MALAM AMINU RUGOJI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190295,"TSANGAYAR MALAM DALHATU LAKWAYA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190298,"TSANGAYAR MALAM IDRIS KUTAMA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190294,"TSANGAYAR MALAM JAMILU MUSA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190297,"TSANGAYAR MALAM MUBARAK LAKWAYA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190299,"TSANGAYAR MALAM MURTALA DAKWARA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190289,"TSANGAYAR MALAM SALISU KUTAMA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,KAFUR,20170281,"TSANGAYAR MALAM SULAIMAN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190290,"TSANGAYAR MALAM UKASHATU KUTAMA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,MAIGATARI,17200128,"TSANGAYAR MALAN USMAN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
PLATEAU,JOS-NORTH,31050745,"TSANGAYAR MALLAM AHMADU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24170056,"TUN BRAIN NURY AND PRY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24200064,"TWINKLE PEARLS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ENUGU,ENUGU-NORTH,14040161,"TWINKLES NEST SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,AGWARA,26020068,"U.M.C.A NURSERY/PRIMARY SCHOOL, AGWARA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,AJINGI,19010149,"UBAYYU ACADEMY NUSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KOGI,BASSA,22040133,"UBE JUNIOR SECONDARY SCHOOL, ECEWU",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
NIGER,MOKWA,26170293,"UBE KANNABA PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
ABIA,UMUNNEOCHI,1170121,"UGWU-LERU PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,RIJAU,26210223,"UJAH KARAMA PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KADUNA,KADUNA-SOUTH,18100306,"ULTIMATE KIDDIES SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,BAURE,20040132,"ULUMUL DEEN ISLAMIYA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
GOMBE,KALTUNGO,15070453,"UMAR  MEMORIAL  ECCDE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210693,"UMARARI SANGAYA SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,LAFIA,25080713,"UMBANGADO AND KODO INVESTMENT NURSERY AND PRIMARY SCHOOL TAKO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
CROSS-RIVER,BAKASSI,9040071,"UNCLE EMMANUEL NURSARY AND PRIMARY SCHOOL EDIK-IDIM IKOT EFFANGA BAKASSI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260117,"UNGUWAR GYARTAI CFSI, UNGUWAR GYARTAI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,ASARI-TORU,32060054,"UNICEF BUGUMA PRIMARY SCHOOL, ASARI-TORU",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,NSIT-UBIUM,3210113,"UNION NURSERY SCHOOL, NDUKPOISE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061822,"UNIQE FAVOUR",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,IFO,27051183,"UNIQUE CREST GOLD ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,ABEOKUTA-NORTH,27010956,"UNIQUE EXCELLENT KIDDIES NURSERY AND PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SHOMOLU,24190411,"UNIQUE HOME",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,IDEMILI-NORTH,4100529,"UNIQUE MODEL SCHOOL UMOJI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,IFO,27050806,"UNIQUE ROYAL ACADEMY, OKE ARO, AGBADO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IBEJU-LEKKI,24090592,"UNIQUE TALENT NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,ORI-IRE,30280048,"UNITED MISSION CATHOLICA SCHOOL  IGBORI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24171228,"UNITY COLLEGE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,ISEYIN,30160321,"UNITY NURSERY AND PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,ANAOCHA,4040114,"UNITY NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EBONYI,OHAUKWU,11120314,"UNITY PRIMARY SCHOOL NDIAGU UPIANU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,SULEJA,26230421,"UNIVERSAL BASIC EDUCATION DAWAKI NERSERY AND PRIMARY SCHOOL, SULEJA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
NIGER,RAFI,26200136,"UNIVERSAL BASIC EDUCATION NUSERY SCHOOL KOWAN KASA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SHOMOLU,24191335,"UPLAND DIVINE NURSERY AND PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24038997,"UPPER STANDARD SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062801,"UPWARD NURSERY AND PRIMARY SCHOOL WARU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
GOMBE,KWAMI,15080164,"USMAN MEMORIAL ECCDE DOHO",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062959,"VADEL BRITISH INTERNATIONAL SCHOOL BURUM",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ABAK,3010213,"VALOUR INTERNATIONAL SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24037138,"VC DIVINE TEE TREASURE NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24201305,"VERIFORT ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ETIM-EKPO,3060158,"VESSEL OF WISDOM MODEL SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ENUGU,ENUGU-SOUTH,14050246,"VIC-ATA CRECHE AND PRE-SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SHOMOLU,24191261,"VICTORY ACADEMIY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062607,"VICTORY ACADEMY NURSERY AND PRIMARY SCHOOLS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24173064,"VICTORY CROWN NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,OBIO-AKPOR,32152744,"VICTORY KIDS ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,IFEDAYO,29120053,"VICTORY NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062553,"VICTORY TENDER CARE ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
IMO,OWERRI-MUNICIPAL,16250156,"VINDER BRILLIANT SCHOOS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EKITI,ADO-EKITI,13011288,"VINPET STANDARD SCHOOL(NUR/PRY)",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,IFO,27051118,"VIRGIN LILIES SCHOOL, GIWA, AGBADO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,IBESIKPO-ASUTAN,3090203,"VISION MODEL ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,RINGIM,17230152,"WADUGU NOMADIC RPRIMARY  SCHOOL, WADUGUR FULANI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
BORNO,JERE,8130247,"WAMU NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061814,"WASCO INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24037127,"WAY UP NURSERY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24038340,"WAY UP SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,BWARI,37020818,"WEB KIDDIES CENTRE, NURSEY AND PRIMARY SCHOOL KUBWA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
IMO,EZINIHITTE,16040132,"WEE WISDOM NURSERY SCHOOL OBIZI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IKORODU,24123708,"WELLCARE INTERNATIONAL SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24200166,"WESLEY NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IKORODU,24122830,"WHITEHOPE CHILDREN SCHOOLS ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
